"I need a ride", "Ho bisogno di un passaggio"
"Launch Missile #1", "Lancio del missile # 1"
"Launch Missile #2", "Lancio del missile # 2"
"Launch Missile #3", "Lanciare il missile # 3"
"Defend Missile #1", "Difendi il missile # 1"
"Defend Missile #2", "Difendi il missile # 2"
"Defend Missile #3", "Difendi il missile # 3"
"Defend the package carrier (flashing green/white star on the map)", "Difendi il corriere (stella verde / bianca lampeggiante sulla mappa)"
"Package carrier deliver the package to the drop off point (green circle on map)", "Il vettore del pacco consegna il pacco al punto di consegna (cerchio verde sulla mappa)"
"Drop the package I'll carry it", "Lascia cadere il pacchetto che porterò io"
"Pickup the package (white star on the mini-map)", "Pickup il pacchetto (stella bianca sulla mini-mappa)"
"Kill the enemy carrying the package (flashing red/yellow star on the mini-map)", "Uccidi il nemico che trasporta il pacco (stella rossa / gialla lampeggiante sulla mini-mappa)"
"Enemy on top of mountain", "Nemico in cima alla montagna"
"Group up to help each other", "Gruppo per aiutarsi a vicenda"
"Enemy on top of buildings", "Nemico sulla cima di edifici"
"Enemy close", "Nemico vicino"
"Taking enemy fire", "Prendendo fuoco nemico"
"Kill the enemy helicopter", "Uccidi l'elicottero nemico"
"Kill the enemy vehicle", "Uccidi il veicolo nemico"
"Death Match", "Death Match"
"Capture Flags", "Cattura le bandiere"
"Package Drop", "Pacchetto Drop"
"Missile Launch", "Lancio missilistico"
"Team", "Squadra"
"CLICK HERE TO SELECT MISSILE LAUNCH", "CLICCA QUI PER SELEZIONARE IL LANCIO MISSILE"
"CLICK HERE TO SELECT PACKAGE DROP", "CLICCA QUI PER SELEZIONARE GOCCIA DEL PACCHETTO"
"CLICK HERE TO SELECT DEATH MATCH", "CLICCA QUI PER SELEZIONARE LA PARTITA DELLA MORTE"
"NEXT GAME MODE VOTE", "MODALITÀ DI GIOCO DI MODO SUCCESSIVO"
"CLICK HERE TO SELECT TEAM DEATH MATCH", "CLICCA QUI PER SELEZIONARE LA PARTITA DELLA MORTE DEL TEAM"
"Team Death Match", "Team Death Match"
"Server will restart at end of round", "Il server verrà riavviato alla fine del round"
"Bomb Disposal", "Smaltimento di bombe"
"MISSILE LAUNCH / BOMB DISPOSAL", "SMALTO LANCIO / BOMB MISSILE"
"PACKAGE DROP", "GOCCIA DEL PACCHETTO"
"TEAM DEATH MATCH", "PARTITA PER LA MORTE"
"Bomb Diffusal Starts In", "Inizia la diffusione della bomba"
"Disarm Bombs!", "Disarma le bombe!"
"Stop enemy team!", "Ferma la squadra nemica!"
"Bombs Disarmed", "Bombe disarmate"
"DISARM BOMBS", "BOMBOLE DI DISARMO"
"HOLD F TO DISARM", "TENERE F PER DISINSERIRE"
"STOP ENEMY TEAM", "ARRIVARE IL TEAM ENEMY"
"STOP PEOPLE DISARMING BOMBS", "FERMA LE PERSONE CHE SI DISPONGONO"
"YELLOW = BEING DISARMED", "GIALLO = ESSERE DISINSERITO"
"RED = DISARMED", "ROSSO = DISATTIVATO"
"GREEN = ARMED", "VERDE = ARMATO"
"Hold F to Disarm Bomb", "Tieni premuto F per disarmare la bomba"
"Move", "Mossa"
"Fire", "Fuoco"
"Zoom", "Zoom"
"Look", "Guarda"
"Weapon 1", "Arma 1"
"Weapon 2", "Arma 2"
"Crouch", "accovacciarsi"
"Reload", "Ricaricare"
"Jump", "Saltare"
"Pistol Death Match Starts In", "La partita della morte della pistola inizia"
"Pistol Death Match", "Pistol Death Match"
"NEXT MAP VOTE", "VOTO MAPPA SUCCESSIVA"
"BOMB DISPOSAL", "SMALTIMENTO BOMBA"
"PISTOL DEATH MATCH", "PISTOL DEATH MATCH"
"MISSILE LAUNCH", "LANCIO MISSILE"
"Disarm Bomb #1", "Disarm Bomb # 1"
"Disarm Bomb #2", "Disarm Bomb # 2"
"Disarm Bomb #3", "Disarm Bomb # 3"
"Defend Bomb #1", "Difendi la bomba n. 1"
"Defend Bomb #2", "Difendi la bomba n. 2"
"Defend Bomb #3", "Difendi la bomba n. 3"
"DESERT", "DESERTO"
"NORTHWEST", "NORD OVEST"
"PACIFIC", "PACIFICO"
"OFFICE", "UFFICIO"
"FLOODED", "INGOLFATO"
"Blood Overlay", "Sovrapposizione di sangue"
"NEXT MAP", "MAPPA SUCCESSIVA"
"Knife", "Coltello"
"Parachute", "Paracadute"
"Hold Breath", "Trattenere il fiato"
"Server will restart in", "Il server verrà riavviato"
"Please rejoin when this happens.", "Per favore ricongiungilo quando succede."
"Heli Mini Gun", "Heli Mini Gun"
"Tank Mini Gun", "Tank Mini Gun"
"Socket Test", "Presa di prova"
"Exit Vehicle", "Uscita Veicolo"
"Drop Package", "Drop Package"
"Default Spawn", "Spawn predefinito"
"Click on green area to parachute in on that spot", "Clicca sull'area verde per paracadutarti in quel punto"
"E Brake", "E freno"
"TEMPLE", "TEMPIO"
"Blood", "Sangue"
"Drop Flare", "Drop Flare"
"LOCKED", "BLOCCATO"
"Press ENTER or Left Shift...", "Premi ENTER o Maiusc sinistro ..."
"Deliver package", "Consegnare il pacchetto"
"Get the package", "Prendi il pacco"
"Stop the package carrier", "Arresta il corriere"
"Revolver", "rivoltella"
"Minigun", "Minigun"
"Deliver the package to green circle", "Consegna il pacchetto alla cerchia verde"
"Pickup the package", "Prendi il pacco"
"Kill the enemy carrying the package", "Uccidi il nemico che trasporta il pacco"
"Choose a longer nick", "Scegli un nick più lungo"
"Error! Nick already in use!", "Errore! Nick già in uso!"
"Set your unique nick", "Imposta il tuo nick esclusivo"
"Bored of your current unique nick?  Buy a different one!", "Annoiato del tuo attuale nick esclusivo? Compra uno diverso!"
"Make sure no one can steal your nick. Lock in your nick!", "Assicurati che nessuno possa rubare il tuo nick. Blocca il tuo nick!"
"To view your full stats, please sign in using Google, Facebook, VK, Twitch or Steam.", "Per visualizzare le tue statistiche complete, accedi utilizzando Google, Facebook, VK, Twitch o Steam."
"Login", "Accesso"
"ERROR", "ERRORE"
"Please refresh your browser window", "Si prega di aggiornare la finestra del browser"
"Please restart the app", "Si prega di riavviare l'app"
"Players Online", "Giocatori online"
"Unable to connect", "Impossibile connetersi"
"Use SSL", "Usa SSL"
"Choose a Unique Nick", "Scegli un Nick unico"
"Please choose a nickname to identify yourself.  Once you choose a nickname, it cannot be changed unless you purchase a new one.", "Scegli un soprannome per identificarti. Una volta scelto un nickname, non può essere modificato a meno che non ne acquisti uno nuovo."
"Quick Help", "Aiuto rapido"
"PLAYER", "GIOCATORE"
"STATS", "STATISTICHE"
"View Full Stats", "Visualizza statistiche complete"
"STORE", "NEGOZIO"
"Redeem Code...", "Riscatta codice ..."
"Grenade Launcher", "Lanciatore di granate"
"Smoke Grenade", "Granata fumogena"
"Tank", "Carro armato"
"Heli", "Heli"
"Heli Minigun", "Heli Minigun"
"Tank Minigun", "Tank Minigun"
"OK", "OK"
"Cancel", "Annulla"
"HELP", "AIUTO"
"SETTINGS", "IMPOSTAZIONI"
"Connect to a server to go on missions...", "Collegati a un server per andare in missione ..."
"Close", "Vicino"
"Buy Now", "Acquista ora"
"BUY NOW ON", "ACQUISTA ORA ON"
"20% off during launch week (Ends April 25th)", "20% di sconto durante la settimana di lancio (termina il 25 aprile)"
"Includes 5000 Coins", "Include 5000 monete"
"Unique nick with color", "Nick unico con colore"
"2-5 times better frame rate than the browser version", "Frequenza fotogrammi 2-5 volte superiore rispetto alla versione del browser"
"Stereo sound", "Suono stereo"
"Runs on PC, OSX, and Linux", "Funziona su PC, OSX e Linux"
"Special Hazmat outfit only available with Steam purchase", "Vestito speciale Hazmat disponibile solo con acquisto Steam"
"Play Free", "Gioca gratis"
"Steam version features:", "Caratteristiche della versione di Steam:"
"Includes 2,500 Coins", "Include 2.500 monete"
"PLAY FREE ON", "GIOCA GRATUITAMENTE"
"BROWSER", "BROWSER"
"Vsync", "Vsync"
"Reticule Color", "Colore del reticolo"
"Please join a new server", "Si prega di unirsi a un nuovo server"
"Server is full, try another one", "Il server è pieno, provane un altro"
"Connection dropped, unable to restore it", "Connessione interrotta, impossibile ripristinarla"
"Join the WarBrokers Discord server", "Unisciti al server WarBrokers Discord"
"Ask the devs questions, get help,", "Poni domande agli sviluppatori, ottieni aiuto,"
"talk with other players, and", "parlare con altri giocatori, e"
"get a heads up on new features before", "prima di andare a vedere le nuove funzionalità"
"they are released to everyone else.", "sono rilasciati a tutti gli altri."
"Battle Royale", "Battaglia reale"
"Join the WarBrokers Discord server.  Ask the devs questions, get help, talk with other players, and get a heads up on new features before they are released to everyone else.", "Unisciti al server WarBrokers Discord. Poni domande agli sviluppatori, ottieni aiuto, parla con altri giocatori e fatti notare sulle nuove funzionalità prima che vengano rilasciate a tutti gli altri."
"ESCAPE", "FUGA"
"SOUTHWEST", "SOUTHWEST"
"Press Key For: ", "Premere tasto per:"
"Reset all keys", "Ripristina tutte le chiavi"
"Forward", "Inoltrare"
"Back", "Indietro"
"Left", "Sinistra"
"Right", "Destra"
"to Enter Vehicle", "inserire il veicolo"
"to Pickup Package", "Pickup Package"
"to Change View", "per cambiare vista"
"Menu", "Menu"
"Move Forward", "Andare avanti"
"Move Back", "Andare indietro"
"Move Left", "Muovere a sinistra"
"Move Right", "Vai a destra"
"Use", "Uso"
"Flare", "bagliore"
"Battle Royale Starts In", "Battle Royale Inizia"
"to Exit Plane", "per uscire dall'aereo"
"to Disarm Bomb", "Disarmare la bomba"
"to Launch Missile", "lanciare un missile"
"Zoom Map", "Zoom mappa"
"to Cancel", "per cancellare"
"Jet", "Jet"
"Inventory", "Inventario"
"Rocket", "Razzo"
"Machine Gun", "Mitragliatrice"
"Afterburner", "Afterburner"
"20% off during Steam Summer Sale (Ends July 5th)", "20% di sconto durante Steam Summer Sale (Fine 5 luglio)"
"Fist", "Pugno"
"Health", "Salute"
"Using", "utilizzando"
"Kills Elo", "Uccide Elo"
"Games Elo", "Giochi Elo"
"Jet Rocket", "Jet Rocket"
"Jet Homing", "Jet Homing"
"Jet Machinegun", "Jet Machinegun"
"to Pickup", "raccogliere"
"REMAGEN", "Remagen"
"Small Health", "Piccola salute"
"Medium Health", "Salute media"
"Large Health", "Grande salute"
"Blood Bag", "Sacca di sangue"
"Pills", "pillole"
"Energy Can", "Energia può"
"Needle", "Ago"
"Leg Light Armor", "Leg Light Armor"
"Medium Leg Armor", "Armatura a gamba media"
"Heavy Leg Armor", "Armatura pesante"
"Light Vest", "Gilet leggero"
"Medium Vest", "Gilet medio"
"Heavy Vest", "Gilet pesante"
"Light Helmet", "Casco leggero"
"Medium Helmet", "Casco medio"
"Heavy Helmet", "Casco pesante"
"Light Backpack", "Zaino leggero"
"Medium Backpack", "Zaino medio"
"Heavy Backpack", "Zaino pesante"
"100 Round Mag", "100 Round Mag"
"40 Round Mag", "40 Round Mag"
"50 Round Mag", "50 Round Mag"
"Fast Load Mag", "Caricamento veloce Mag"
"Scope", "Scopo"
"Compensator", "compensatore"
"Flash Reducer", "Riduttore flash"
"Grip", "presa"
"Silencer", "Silenziatore"
"Stock", "Azione"
"Laser", "Laser"
"Airhorn", "Tromba d'aria"
"Walkie Talkie", "Ricetrasmittente"
"Flare Gun", "Pistola lanciarazzi"
"Teddy Bear", "Orsacchiotto di peluche"
"Walkie Talkie 2", "Walkie Talkie 2"
"Walkie Talkie 3", "Walkie Talkie 3"
"Dynamite Stick", "Dynamite Stick"
"Dynamite Bundle", "Dynamite Bundle"
"Binoculars", "Binocolo"
"Duct Tape", "Nastro adesivo"
"Tape", "Nastro"
"Books", "Libri"
"Book", "Libro"
"Magazines", "riviste"
"Magazines 2", "Riviste 2"
"Bear Trap", "Trappola per orsi"
"C4", "C4"
"Claymore", "Claymore"
"Gas Bottle", "Bombola del gas"
"Gas Bottle 2", "Bombola del gas 2"
"Jar", "Vaso"
"Water Bottle", "Bottiglia d'acqua"
"Water Container", "Contenitore dell'acqua"
"Mouse Trap", "Trappola per topi"
"Pills 2", "Pillole 2"
"Mouse: Fire, Zoom", "Mouse: fuoco, zoom"
"Draw Everything", "Disegna tutto"
"Item Use Cancelled", "Articolo Uso Annullato"
"You already have a better one!", "Ne hai già uno migliore!"
"press ENTER or SHIFT", "premere INVIO o MAIUSC"
"DISARM BOMBS!", "BOMBOLE DI DISARMO!"
"LAUNCH MISSILES!", "MISSILI DI LANCIO!"
"STOP ENEMY!", "STOP NEMICO!"
"SURVIVAL", "SOPRAVVIVENZA"
"DELIVER PACKAGE!", "CONSEGNA PACCHETTO!"
"GET PACKAGE!", "OTTIENI IL PACCHETTO!"
"DEFEND PACKAGE!", "DIFENDI IL PACCHETTO!"
"STOP PACKAGE!", "STOP PACCHETTO!"
"Waiting on players", "Aspettando i giocatori"
"Hold", "tenere"
"for large map", "per grande mappa"
"Remain", "rimanere"
"You Win!", "Hai vinto!"
"Click on map to parachute in on that spot", "Clicca sulla mappa per paracadutarti in quel punto"
"Heavy", "pesante"
"Scope 2x", "Scope 2x"
"Scope 4x", "Scope 4x"
"Scope 6x", "Scope 6x"
"Sniper Scope", "Sniper Scope"
"Chickens don't really win anything but the honor of being in your stomach.", "I polli non vincono davvero nulla se non l'onore di essere nel tuo stomaco."
"Due to budget cuts, full chicken dinners are no longer available.  Here is a chicken nugget.", "A causa di tagli di budget, le cene di pollo non sono più disponibili. Ecco una pepita di pollo."
"Congratulations! In an effort to decrease waste, War Brokers has awarded you a slightly used chicken dinner.", "Congratulazioni! Nel tentativo di ridurre gli sprechi, War Brokers ti ha assegnato una cena di pollo leggermente usata."
"You know even I amaze myself sometimes.", "Sai, anche io a volte mi stupisco."
"Wow!  You just survived all of that!", "Wow! Sei appena sopravvissuto a tutto questo!"
"Can you hear me now?", "Mi senti ora?"
"Winner - It's your lucky day!", "Vincitore: è il tuo giorno fortunato!"
"Nice Win! Next time will be harder.", "Bella vittoria! La prossima volta sarà più difficile."
"Cheating detected.  Account banned.... Just kidding.", "Cheating rilevato. Account vietato .... Sto scherzando."
"Winner Winner Sausage Dinner!", "Winner Winner Dinner cena!"
"Wow, we've never seen anyone win in that particular way, in that particular spot, against those particular enemies, under those particular conditions before!", "Wow, non abbiamo mai visto nessuno vincere in quel modo particolare, in quel punto particolare, contro quei nemici particolari, in quelle condizioni particolari prima!"
"You've won! Tip: Keep doing that.", "Hai vinto! Suggerimento: continua così."
"Winner Winner losers for dinner!", "Vincitori Vincitori Vincitori per la cena!"
"You Wrecked them!", "Li hai distrutti!"
"Next time, don't forget the bubblegum!", "La prossima volta, non dimenticare la gomma da masticare!"
"You've won a haiku.  I'm terrible at haikus.  So, here goes nothing... Wait...", "Hai vinto un haiku. Sono terribile con l'haiku. Quindi, qui non va niente ... Aspetta ..."
"Congratulations, you've won these very words!", "Congratulazioni, hai vinto proprio queste parole!"
"I'm sorry, we don't serve poultry here.  Only justice.", "Mi dispiace, non serviamo pollame qui. Solo giustizia."
"Studies have shown that your chances of losing are still 99.99999%.", "Gli studi hanno dimostrato che le tue possibilità di perdere sono ancora del 99,9999%."
"Please proceed to the nuclear plant for your cake.", "Per favore, procedi alla centrale nucleare per la tua torta."
"There is a party for you at Joja's Pizza.  Everyone still alive will be there!", "C'è una festa per te a Joja's Pizza. Tutti ancora vivi saranno lì!"
"Winner winner vulture dinner!  (Please note vulture stomachs may contain prior enemies...)", "Cena di avvoltoio vincitore del vincitore! (Si prega di notare che gli stomaci da avvoltoio possono contenere nemici precedenti ...)"
"Winner!  We are required to inform you that your chicken dinner may contain lead bullets.", "Vincitore! Siamo tenuti a informarti che la tua cena di pollo potrebbe contenere proiettili di piombo."
"Congratulations!  Please do your part and clean the area of all shell casings.  Thank you.", "Congratulazioni! Per favore, fai la tua parte e pulisci l'area di tutti i bossoli. Grazie."
"Fun Fact: You didn't lose!", "Curiosità: non hai perso!"
"Please remember to remove your Kelvar BEFORE your dinner!", "Ricordarsi di rimuovere il Kelvar PRIMA della cena!"
"Haikus are the worst, and you deserve something more.  However, you lost.", "Il Haikus è il peggiore e tu meriti qualcosa di più. Tuttavia, hai perso."
"Your consciousness is now being uploaded to the nearest crash test dummy unit...", "La tua coscienza viene ora caricata nell'unità fittizia di crash test più vicina ..."
"The cake was a lie.", "La torta era una bugia."
"All these games are lost. Like tears, in rain.", "Tutti questi giochi sono persi. Come le lacrime, sotto la pioggia."
"We regret to inform you that our previous message on using your dead enemies as floatation devices in case of emergency was, in fact, not true.  We apologize for the misinformation.", "Siamo spiacenti di informarti che il nostro precedente messaggio sull'utilizzo dei tuoi nemici morti come dispositivi di galleggiamento in caso di emergenza era, in realtà, non vero. Ci scusiamo per la disinformazione."
"This is going on your permanent record.", "Questo sta andando sul tuo record permanente."
"For every action there is an equal and opposite reaction... like your body.", "Per ogni azione c'è una reazione uguale e contraria ... come il tuo corpo."
"Tip: Don't die next time!", "Suggerimento: non morire la prossima volta!"
"You have war broke my heart.", "Hai una guerra mi ha spezzato il cuore."
"Tip: When hiding from a nearby enemy, attempt to not die.", "Suggerimento: quando ti nascondi da un nemico vicino, cerca di non morire."
"You've won a participation trophy.  Congratulations!", "Hai vinto un trofeo di partecipazione. Congratulazioni!"
"Due to budget cuts on words, only winners receive complete", "A causa di tagli di budget alle parole, solo i vincitori ricevono completo"
"Research has shown that dying will not result in winning the game.", "La ricerca ha dimostrato che morire non porterà alla vittoria."
"Please do not toss your headphones across the room in frustration. --WB Team", "Si prega di non gettare le cuffie attraverso la stanza per la frustrazione. - Squadra WB"
"'Pick yourself up.  Dust yourself off.  Start all over again.' --Fred Astaire, 1926", "'Pick yourself up.  Dust yourself off.  Start all over again.' --Fred Astaire, 1926"
"Your death has resulted in the immediate loss of your opportunity to win.", "La tua morte ha portato alla perdita immediata della tua opportunità di vincere."
"Since you died, and we cannot find a will, we are hereby seizing your property and assets in name of the goverment of War Brokers.", "Da quando sei morto, e non riusciamo a trovare testamento, prendiamo i tuoi beni e beni in nome del governo di War Brokers."
"You death has made someone else very happy.  Congratulations!", "La tua morte ha reso molto felice qualcun altro. Congratulazioni!"
"Thank you for contributing to The Grim Reapers daily quota.", "Grazie per aver contribuito alla quota giornaliera di The Grim Reapers."
"We are informing you that we will be dropping your body from 40,000 feet for 'research'.", "Vi informiamo che lasceremo cadere il vostro corpo da 40.000 piedi per "
"ricerca", "."
"Next time, please die near the soccer goal so the winner can play with your dead body.", "La prossima volta, muori vicino all'obiettivo di calcio in modo che il vincitore possa giocare con il tuo cadavere."
"We have now started the ritual to transform you into a pancake.", "Ora abbiamo iniziato il rituale per trasformarti in un pancake."
"There is always a second life... wait actually this was your only one.", "C'è sempre una seconda vita ... aspetta davvero che questa sia stata la tua unica."
"There is always a second life... And you just used it up!", "C'è sempre una seconda vita ... E l'hai appena usata!"
"Studies have shown that your chances of losing are 99.99999%.", "Gli studi hanno dimostrato che le tue possibilità di perdere sono del 99,9999%."
"Open Parachute", "Apri il paracadute"
"press ENTER", "premere Invio"
"BACKPACK", "ZAINO"
"GROUND", "TERRA"
"Scramble to find the best loot and fight to be the last survivor.", "Scramble per trovare il bottino migliore e combattere per essere l'ultimo sopravvissuto."
"Start with set weapon. Respawn each time you die.", "Inizia con set arma. Respawn ogni volta che muori."
"Play New Game", "Gioca a New Game"
"SPECTATE", "spectate"
