"CLICK HERE TO SELECT DEATH MATCH","点击这里选择死亡匹配"
"NEXT GAME MODE VOTE","NEXT GAME MODE VOTE"
"CLICK HERE TO SELECT TEAM DEATH MATCH","点击这里选择团队死亡匹配"
"Team Death Match","团队死亡比赛"
"Server will restart at end of round","服务器将在每轮结束时重新启动"
"Bomb Disposal","炸弹处置"
"MISSILE LAUNCH / BOMB DISPOSAL","导弹发射/炸弹爆炸"
"PACKAGE DROP","包装下降"
"TEAM DEATH MATCH","团队死亡比赛"
"Bomb Diffusal Starts In","炸弹要在爆炸"
"Disarm Bombs!","解除炸弹！"
"Stop enemy team!","阻止敌方团队！"
"Bombs Disarmed","炸弹被解除"
"DISARM BOMBS","撤销炸弹"
"HOLD F TO DISARM","按住F来撤销"
"STOP ENEMY TEAM","阻止敌人团队"
"STOP PEOPLE DISARMING BOMBS","阻止别人撤销炸弹"
"YELLOW = BEING DISARMED","黄色=正在被解散"
"RED = DISARMED","红色=失败"
"GREEN = ARMED","GREEN = ARMED"
"Hold F to Disarm Bomb","按住F来解除炸弹"
"Move","移动"
"Fire","火"
"Zoom","放大"
"Look","看"
"Weapon 1","武器1"
"Weapon 2","武器2"
"Crouch","蹲伏"
"Reload","刷新"
"Jump","跳"
"Pistol Death Match Starts In","手枪死亡比赛开始"
"Pistol Death Match","手枪死亡比赛"
"NEXT MAP VOTE","下一张地图投票"
"BOMB DISPOSAL","炸弹爆炸"
"PISTOL DEATH MATCH","手枪死亡比赛"
"MISSILE LAUNCH","导弹发射"
"Disarm Bomb #1","撤防炸弹＃1"
"Disarm Bomb #2","撤防炸弹＃2"
"Disarm Bomb #3","撤防炸弹＃3"
"Defend Bomb #1","保卫炸弹＃1"
"Defend Bomb #2","保卫炸弹＃2"
"Defend Bomb #3","保卫炸弹＃3"
"DESERT","沙漠"
"NORTHWEST","西北"
"PACIFIC","太平洋"
"OFFICE","办公室"
"FLOODED","水淹"
"Blood Overlay","血覆盖"
"NEXT MAP","下一张地图"
"Knife","刀"
"Parachute","降落伞"
"Hold Breath","屏住呼吸"
"Server will restart in","服务器将重新启动"
"Please rejoin when this happens.","发生这种情况时请重新加入。"
"Heli Mini Gun","直升机迷你枪"
"Tank Mini Gun","坦克迷你枪"
"Socket Test","套接字测试"
"Exit Vehicle","退出车辆"
"Drop Package","丢包"
"Default Spawn","默认产生"
"Click on green area to parachute in on that spot","点击绿色区域在该地点降落伞"
"E Brake","E刹车"
"TEMPLE","寺庙"
"Blood","血液"
"Drop Flare","下降眩光"
"LOCKED","已锁定"
"Press ENTER or Left Shift...","按ENTER或左移..."
"Deliver package","提供包裹"
"Get the package","获取包装"
"Stop the package carrier","停止包装盒"
"Revolver","左轮手枪"
"Minigun","小型机枪"
"Deliver the package to green circle","将包裹交给绿色圆圈"
"Pickup the package","拿起包裹"
"Kill the enemy carrying the package","杀死携带包裹的敌人"
"Choose a longer nick","选择更长的昵称"
"Error! Nick already in use!","错误！ 昵称已经在使用！"
"Set your unique nick","设置你独特的昵称"
"Bored of your current unique nick?  Buy a different one!","想换一个暂新的昵称？ 买一个不同的！"
"Make sure no one can steal your nick. Lock in your nick!","确保没有人能偷走你的昵称。 锁定你的昵称！"
"To view your full stats, please sign in using Google, Facebook, VK, Twitch or Steam.","要查看完整统计信息，请使用Google，Facebook，VK，Twitch或Steam登录。"
"Login","登录"
"ERROR","错误"
"Please refresh your browser window","请刷新您的浏览器窗口"
"Please restart the app","请重新启动应用程序"
"Players Online","玩家在线"
"Unable to connect","无法连接"
"Use SSL","使用SSL"
"Choose a Unique Nick","选择一个独特的尼克"
"Please choose a nickname to identify yourself.  Once you choose a nickname, it cannot be changed unless you purchase a new one.","请选择一个昵称来标识你自己。 一旦你选择了一个昵称，除非你购买一个昵称，否则它不能被改变。"
"Quick Help","快速帮助"
"PLAYER","播放器"
"STATS","统计"
"View Full Stats","查看完整统计"
"STORE","商店"
"Redeem Code...","兑换代码..."
"Grenade Launcher","榴弹发射器"
"Smoke Grenade","烟雾弹"
"Tank","坦克"
"Heli","直升飞机"
"Heli Minigun","直升飞机小型机枪"
"Tank Minigun","坦克小型机枪"
"OK","好"
"Cancel","取消"
"HELP","帮帮我"
"SETTINGS","设置"
"Connect to a server to go on missions...","连接到服务器去执行任务..."
"Close","关"
"Buy Now","立即购买"
"BUY NOW ON","立即购买"
"20% off during launch week (Ends April 25th)","发布周期间8折（截至4月25日）"
"Includes 5000 Coins","包括5000枚硬币"
"Unique nick with color","独特的昵称与颜色"
"2-5 times better frame rate than the browser version","比浏览器版本帧速率高2-5倍"
"Stereo sound","立体声"
"Runs on PC, OSX, and Linux","运行在PC，OSX和Linux上"
"Special Hazmat outfit only available with Steam purchase","特别Hazmat服装只有Steam购买"
"Play Free","免费播放"
"Steam version features:","Steam版本的特色："
"Includes 2,500 Coins","包括2,500枚硬币"
"PLAY FREE ON","免费开放"
"BROWSER","BROWSER"
"Vsync","Vsync"
"Reticule Color","Reticule颜色"
"Please join a new server","请加入一个新的服务器"
"Server is full, try another one","服务器已满，请尝试另一个"
"Connection dropped, unable to restore it","连接断开，无法恢复"
"Join the WarBrokers Discord server","加入WarBrokers Discord粉丝圈"
"Ask the devs questions, get help,","向开发人员询问问题，获得帮助"
"talk with other players, and","与其他玩家交谈，以及"
"get a heads up on new features before","在别人之前"
"they are released to everyone else.","获取最新的功能"
"Battle Royale","大战大战"
"Join the WarBrokers Discord server.  Ask the devs questions, get help, talk with other players, and get a heads up on new features before they are released to everyone else.","加入WarBrokers Discord粉丝圈。 向开发人员提出问题，获得帮助，并与其他玩家交谈，在新功能发布之前获取最新的领导功能。"
"ESCAPE","逃跑"
"SOUTHWEST","西南"
"Press Key For: ","按键为："
"Reset all keys","重置所有密钥"
"Forward","向前走"
"Back","向后走"
"Left","向左走"
"Right","向右走"
"to Enter Vehicle","进车"
"to Pickup Package","取包"
"to Change View","改变视图"
"Menu","菜单"
"Move Forward","前进"
"Move Back","退回"
"Move Left","向左移"
"Move Right","向右移"
"Use","使用"
"Flare","照明彈"
"Battle Royale Starts In","大逃杀在—— 开始"
"to Exit Plane","到出口飞机"
"to Disarm Bomb","解除炸弹"
"to Launch Missile","发射导弹"
"Zoom Map","缩小地图"
"to Cancel","取消"
"Jet","喷射"
"Inventory","库存"
"Rocket","火箭"
"Machine Gun","机枪"
"Afterburner","燃烧后"
"20% off during Steam Summer Sale (Ends July 5th)","Steam夏季促销期间8折优惠（截止至7月5日）"
"Fist","拳头"
"Health","健康"
"Using","运用"
"Kills Elo","杀死Elo"
"Games Elo","游戏Elo"
"Jet Rocket","喷气火箭"
"Jet Homing","喷气机自动导向"
"Jet Machinegun","喷气机枪"
"to Pickup","提取"
"REMAGEN","雷马根"
"Small Health","小度健康"
"Medium Health","中度健康"
"Large Health","大健康"
"Blood Bag","血袋"
"Pills","药丸"
"Energy Can","能量罐头"
"Needle","针"
"Leg Light Armor","腿轻甲"
"Medium Leg Armor","中型腿甲"
"Heavy Leg Armor","重型腿甲"
"Light Vest","轻型背心"
"Medium Vest","中等背心"
"Heavy Vest","重型背心"
"Light Helmet","轻型头盔"
"Medium Helmet","中型头盔"
"Heavy Helmet","重型头盔"
"Light Backpack","轻型背包"
"Medium Backpack","中等背包"
"Heavy Backpack","重型背包"
"100 Round Mag","100轮枪盒"
"40 Round Mag","40轮枪盒"
"50 Round Mag","50轮枪盒"
"Fast Load Mag","快速转换枪盒"
"Scope","范围"
"Compensator","补偿器"
"Flash Reducer","闪光灯减速器"
"Grip","握"
"Silencer","消音器"
"Stock","库存"
"Laser","激光"
"Airhorn","在空中"
"Walkie Talkie","对讲机"
"Flare Gun","火焰枪"
"Teddy Bear","泰迪熊"
"Walkie Talkie 2","对讲机2"
"Walkie Talkie 3","对讲机3"
"Dynamite Stick","炸药棒"
"Dynamite Bundle","炸药包"
"Binoculars","望远镜"
"Duct Tape","强力胶带"
"Tape","胶带"
"Books","图书"
"Book","书"
"Magazines","杂志"
"Magazines 2","杂志2"
"Bear Trap","熊陷阱"
"C4","C4"
"Claymore","克莱莫"
"Gas Bottle","毒气瓶"
"Gas Bottle 2","毒气瓶2"
"Jar","罐"
"Water Bottle","水瓶"
"Water Container","水容器"
"Mouse Trap","鼠标陷阱"
"Pills 2","药丸2"
"Mouse: Fire, Zoom","鼠标：火，改变焦距"
"Draw Everything","画出一切"
"Item Use Cancelled","项目使用已取消"
"You already have a better one!","你已经有更好的一个！"
"press ENTER or SHIFT","按ENTER或SHIFT"
"DISARM BOMBS!","解除炸弹！"
"LAUNCH MISSILES!","发射导弹！"
"STOP ENEMY!","停止敌人！"
"SURVIVAL","生存"
"DELIVER PACKAGE!","交包！"
"GET PACKAGE!","取包！"
"DEFEND PACKAGE!","护包！"
"STOP PACKAGE!","停包！"
"Waiting on players","等待游戏人"
"Hold","保持"
"for large map","如要扩大地图"
"Remain","留下"
"You Win!","你赢了！"
"Click on map to parachute in on that spot","点击地图在那个地方降落伞"
"Heavy","重"
"Scope 2x","扩大2 倍"
"Scope 4x","扩大4倍"
"Scope 6x","范围6倍"
"Sniper Scope","狙击范围"
"Chickens don't really win anything but the honor of being in your stomach.","鸡并没有真正赢得任何东西， 但是很荣幸在你的肚子里。"
"Due to budget cuts, full chicken dinners are no longer available.  Here is a chicken nugget.","由于预算削减，不能再提供全套鸡肉晚餐。吃一个鸡块吧。"
"Congratulations! In an effort to decrease waste, War Brokers has awarded you a slightly used chicken dinner.","恭喜！为了减少浪费，War Brokers给了你一个稍微用过的鸡肉晚餐。"
"You know even I amaze myself sometimes.","有时候甚至我都会惊讶自己。"
"Wow!  You just survived all of that!","好样的！你活下来了！"
"Can you hear me now?","你能听到我吗？"
"Winner - It's your lucky day!","获胜者 - 这是你的幸运日！"
"Nice Win! Next time will be harder.","好样的！下次会难一点。"
"Cheating detected.  Account banned.... Just kidding.","检测到作弊。你的帐户被禁止....开个玩笑。"
"Winner Winner Sausage Dinner!","获奖者优胜者香肠晚餐！"
"Wow, we've never seen anyone win in that particular way, in that particular spot, against those particular enemies, under those particular conditions before!","哇，我们从来没有见过任何人在那个特定的地方，在那个特定的条件下，在那些特殊的条件下，以那种特殊的方式获胜！"
"You've won! Tip: Keep doing that.","你赢了！提示：继续赢。"
"Winner Winner losers for dinner!","赢家赢家要吃失败者当晚餐！"
"You Wrecked them!","你完全毁掉了他们！"
"Next time, don't forget the bubblegum!","下次，不要忘记泡泡糖！"
"You've won a haiku.  I'm terrible at haikus.  So, here goes nothing... Wait...","你赢得了一个日本俳句诗。我是不能写日本诗的。所以，这里什么都没有了......等等......"
"Congratulations, you've won these very words!","恭喜恭喜，你赢了这些字！"
"I'm sorry, we don't serve poultry here.  Only justice.","对不起，我们这里不供应家禽。只有正义。"
"Studies have shown that your chances of losing are still 99.99999%.","研究表明你的失败率仍然是99.99999％。"
"Please proceed to the nuclear plant for your cake.","请前往核电站来取你的蛋糕。"
"There is a party for you at Joja's Pizza.  Everyone still alive will be there!","Joja's Pizza为您举办派对。所有活着的人都会在那里！"
"Winner winner vulture dinner!  (Please note vulture stomachs may contain prior enemies...)","获胜者吃秃鹰晚宴！ （请注意秃鹫的胃里可能含有以前的敌人...）"
"Winner!  We are required to inform you that your chicken dinner may contain lead bullets.","胜者！我们要通知您，您的鸡肉晚餐可能含有铅子弹。"
"Congratulations!  Please do your part and clean the area of all shell casings.  Thank you.","恭喜！请尽量清洁所有炮弹外壳区域。谢谢。"
"Fun Fact: You didn't lose!","有趣的事实：你没有输！"
"Please remember to remove your Kelvar BEFORE your dinner!","请记得在晚餐前去掉你的Kelvar！"
"Haikus are the worst, and you deserve something more.  However, you lost.","日本俳句诗是很讨厌，你确实应该得的更多。但是，你输了。"
"Your consciousness is now being uploaded to the nearest crash test dummy unit...","您的意识现被传到最近的碰撞测试虚拟装置......"
"The cake was a lie.","蛋糕是假的。"
"All these games are lost. Like tears, in rain.","所有这些游戏都丢失了。像雨中的泪。"
"We regret to inform you that our previous message on using your dead enemies as floatation devices in case of emergency was, in fact, not true.  We apologize for the misinformation.","我们很遗憾地通知您，我们之前关于在遇到紧急情况时使用死敌作为漂浮装置的消息实际上不真实。我们为错误信息道歉。"
"This is going on your permanent record.","这是你的永久记录。"
"For every action there is an equal and opposite reaction... like your body.","每个动作会引起相对和相反的反应......就像你的身体一样。"
"Tip: Don't die next time!","提示：下次不要死！"
"You have war broke my heart.","你的战争让我心碎。"
"Tip: When hiding from a nearby enemy, attempt to not die.","提示：当躲避附近的敌人时，不要试图死亡。"
"You've won a participation trophy.  Congratulations!","你赢得了一个参与奖杯。恭喜！"
"Due to budget cuts on words, only winners receive complete","由于预算削减，只有获奖者才能获得完整"
"Research has shown that dying will not result in winning the game.","研究表明，死亡是不会赢得比赛的。"
"Please do not toss your headphones across the room in frustration. --WB Team","如果沮丧时，请不要在房间里摔耳机。 --WB团队"
"'Pick yourself up.  Dust yourself off.  Start all over again.' --Fred Astaire, 1926","'振作起来。把晦气甩掉。重新开始吧。“ - 弗雷德阿斯泰尔，1926年"
"Your death has resulted in the immediate loss of your opportunity to win.","因为你的死亡，你失去获胜的机会。"
"Since you died, and we cannot find a will, we are hereby seizing your property and assets in name of the goverment of War Brokers.","由于您已经去世，我们无法找到遗嘱，因此我们将以战争经纪人的政府名义扣押您的财产和资产。"
"You death has made someone else very happy.  Congratulations!","你的去世让其它人非常开心。恭喜！"
"Thank you for contributing to The Grim Reapers daily quota.","感谢您为The Grim Reapers每日配额做出贡献。"
"We are informing you that we will be dropping your body from 40,000 feet for 'research'.","我们通知您，我们将从40,000英尺高度扔下处将您的尸体，当作实验。"
"Next time, please die near the soccer goal so the winner can play with your dead body.","下次，请在足球球门附近死去，这样胜利者可以踢你的尸体来玩。"
"We have now started the ritual to transform you into a pancake.","把你变成煎饼的仪式现在开始。"
"There is always a second life... wait actually this was your only one.","世界上总会有第二次生命的......等等，其实这是你唯一生命。"
"There is always a second life... And you just used it up!","世界上总会有第二次生命...而你刚刚把他用完了！"
"Studies have shown that your chances of losing are 99.99999%.","研究表明，你的失败率为99.99999％。"
"Open Parachute","打开降落伞"
"press ENTER","按ENTER键"
"BACKPACK","背包"
"GROUND","地面"
"Scramble to find the best loot and fight to be the last survivor.","争抢找到最好的战利品，争取成为最后的幸存者。"
"Start with set weapon. Respawn each time you die.","从武器开始。 每次你死都重生。"
"Play New Game","玩新游戏"
"SPECTATE","旁观"
"PLAY NEW GAME","玩新游戏"
"DEFEND BOMBS!","防御炸弹！"
"DEFEND MISSILES!","防守导弹！"
"KILLS","KILLS"
"Results","结果"
"to Arm Bomb","武装炸弹"
"to Lower Missile","降低导弹"
"Unused","没用过"
"Fall Faster","快速下架"
"To view your full stats, please sign in.","要查看完整统计信息，请登录。"
"Time Remaining","剩余时间"
"Vehicle Escort","车辆护送"
"To earn crates, complete missions, keep track of your XP, and to purchase coins in War Brokers, please sign in.","要获得板条箱，完成任务，跟踪你的XP，并在War Brokers购买硬币，请登录。"
"Press L to Lock/Unlock Cursor","按L键锁定/解锁光标"
"New Holiday skins!","新假日皮肤！"
"Earn a holiday crate for every 30 minutes of play!","每30分钟玩一次假日箱！"
"New Weapons!","新武器！"
"Try out the VSS (Close Range Sniper) and the .50 Cal Sniper!","尝试VSS（近距离狙击手）和.50 Cal Sniper！"
"Other weapons like the Mini-Gun and Rifle have been buffed!","迷你枪和步枪等其他武器已被磨光！"
"DEATH MATCH","死亡比赛"
"Starting in","从...开始"
"WAITING FOR ONE MORE PLAYER...","等一个玩家......"
"STARTING IN","开始"
"CAPTURE POINTS","捕获点"
"VEHICLE ESCORT","车辆ESCORT"
"MOVE THE TANK","移动坦克"
"Flag has been raised","国旗已经提出"
"Raising your flag","提升你的旗帜"
"Lowering enemy flag","降低敌人的旗帜"
"VSS","VSS"
".50 Cal Sniper",".50 Cal Sniper"
"Objective failed, switching sides.","目标失败，转换方面。"
"Objective completed, switching sides.","目标完成，切换方面。"
"You earned a Holiday Crate!!!","你赢得了一个假日箱！"
"Bomb","炸弹"
"was disarmed!","被解除武装！"
"Missile","导弹"
"was launched!","已启动，推出！"
"CITY POINT","城市点"
"TOMB","墓"
"BGM Overlay","BGM叠加"
"Get the new limited time items!","获取新的限时项目！"
"War Brokers Steam version 55% off until February 11:","War Brokers Steam版本55％折扣至2月11日："
"Faster load time","加载时间更快"
"Turret","炮塔"
"You earned a Special Crate!!!","你赢得了一个特殊的箱子！"
"Vulgar, offensive or derogatory words in your player name do not meet War Brokers standards.  Please choose a new name, and continue enjoying War Brokers","玩家名称中的粗俗，冒犯或贬义词不符合War Brokers标准。请选择一个新名称，继续享受War Brokers"
"Vulgar, offensive or derogatory chat messages do not meet War Brokers standards. You have been warned for your behavior. Please be considerate of your fellow players and enjoy War Brokers","粗俗，冒犯或贬义的聊天消息不符合War Brokers标准。您已被警告过您的行为。请体谅你的同伴，享受战争经纪人"
"Crossbow","弩"
"THE SOMME","SOMME"
"Buy War Brokers on Steam!","在Steam购买War Brokers！"
"Leprechaun Hat","妖精帽子"
"Leprechaun Beard","妖精胡子"
"Four Leaf Clover Decal (free)","四叶三叶草贴花（免费）"
"Leprechaun Ears (free)","妖精耳朵（免费）"
"Leprechaun Skin (free)","妖精皮肤（免费）"
"Please quit the server you are on before joining a new one!","在加入新服务器之前，请退出您所在的服务器！"
"Please choose a nick name that is not vulgar, religious, or has bad words.","请选择一个非庸俗，宗教或有坏词的昵称。"
"Unique Nick","独特的尼克"
"FRIENDS","FRIENDS"
"Friend List","好友列表"
"Join","加入"
"Remove","去掉"
"Remove Friend?","删除朋友？"
"Friend Requests","朋友请求"
"Accept","接受"
"Decline","下降"
"Find Someone","找某人"
"Request","请求"
"Death Match, Escort, Package Drop, Missile Launch, Bomb Disposal","死亡比赛，护送，包裹掉落，导弹发射，炸弹处置"
"SPECTATOR MODE","观察者模式"
"Waiting for free slot","等待免费插槽"
"Press 1 or 2 to cycle players","按1或2可循环播放器"
"Choose a nick","选择一个缺口"
"SCAR","瘢痕"
"TRIBUTE","贡"
"Stream on Twitch now to be featured here","Twitch上的Stream现在可以在这里展示"
"Sign in to connect with friends!","登录以与朋友联系！"
"No pending invites...","没有待处理的邀请......"
"Offline","离线"
"Players","玩家"
"No friends...","没朋友..."
"No results...","没有结果..."
"COWBOYS WITH MATCHING HOLSTERS, HATS, BANDOLIER AND BANDANA - AVAILABLE IN THE STORE","配有HOLSTERS，HATS，BANDOLIER和BANDANA的COWBOYS  - 可在商店购买"
"SOMBRERO AND CUSTOMIZABLE FLAG BANDANA FREE WITH PLAY","SOMBRERO和CUSTOMIZABLE FLAG BANDANA免费播放"
"ADS","ADS"
"Head Shot SFX","头部射击SFX"
"Dynamic Lights","动态灯"
" to Activate Terminal","  激活终端"
"Slow down to refuel","慢下来加油"
"Hold still to refuel","保持不动加油"
"Fuel tank full","油箱满了"
"Up to 4x faster frame rate than browser.","帧速率比浏览器快4倍。"
"Steam exclusive Hazmat suit.","蒸汽专属Hazmat套装。"
"3D positional audio versus stereo on browser.","浏览器上的3D位置音频与立体声。"
"Includes 1200 Coins","包括1200枚硬币"
"Unique orange nickname.","独特的橙色昵称。"
